,文章ID,標題,內文簡介,版ID,回應的文章ID,發文時間,回覆數,按讚數,主題標籤,版中文名,回應的文章的標題,媒體連結,所有文,關鍵字
165,239722796,這樣會很沒衛生嗎？,我喜歡有自己的空間，在房間裡面吃東西玩手機就很有安全感，但我親戚知道我會在房間裡面吃東西就會覺得我很沒衛生，但我也不是吃完就丟著，房間我也會整理，就想問各位會在房間裡面吃東西嗎？,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-17 01:20:39.476000+00:00,2,1,['衛生'],閒聊,,[],這樣會很沒衛生嗎我喜歡有自己空間在房間裡面吃東西玩手機就很有安全感但我親戚知道我會在房間裡面吃東西就會覺得我很沒衛生但我也不是吃完就丟著房間我也會整理就想問各位會在房間裡面吃東西嗎,"['這樣', '會', '很', '沒衛生', '嗎', '我', '喜歡', '有', '自己', '空間', '在', '房間', '裡面', '吃', '東西', '玩', '手機', '就', '很', '有', '安全感', '但', '我', '親戚', '知道', '我會', '在', '房間', '裡面', '吃', '東西', '就', '會', '覺得', '我', '很', '沒衛生', '但', '我', '也', '不是', '吃', '完', '就', '丟著', '房間', '我', '也', '會', '整理', '就', '想問', '各位', '會', '在', '房間', '裡面', '吃', '東西', '嗎']"
166,239722786,詐騙人到柬埔寨比酒駕可惡,最近新聞每天都是柬埔寨的詐騙事件，當然被騙到其他國家或許也不在少數，看以下新聞，販賣的跟被販賣的其實都很年輕，酒駕在國家修法後累犯有公布姓名、照片，但酒駕致死固然可惡，但至少不是折磨受害者，為人的家庭,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-17 01:17:48.704000+00:00,4,3,"['詐騙', '柬埔寨', '閒聊']",閒聊,,[],詐騙人到柬埔寨比酒駕可惡最近新聞每天都是柬埔寨詐騙事件當然被騙到其他國家或許也不在少數看以下新聞販賣跟被販賣其實都很年輕酒駕在國家修法後累犯有公布姓名照片但酒駕致死固然可惡但至少不是折磨受害者為人家庭,"['詐騙', '人到', '柬埔寨', '比酒', '駕', '可惡', '最近', '新聞', '每天', '都是', '柬埔寨', '詐騙', '事件', '當然', '被', '騙', '到', '其他', '國家', '或許', '也', '不在少數', '看', '以下', '新聞', '販賣', '跟', '被', '販賣', '其實', '都', '很', '年輕', '酒駕', '在', '國家', '修法後累', '犯有', '公布', '姓名', '照片', '但', '酒', '駕致', '死', '固然', '可惡', '但', '至', '少', '不是', '折磨', '受害者', '為', '人', '家庭']"
167,239722734,來分享長輩們最高學歷,看到另一篇中文系的媽媽下面討論串討論的很火熱，所以再開一篇來討論，我個人認為北部家庭優渥上大學機率高一點，（為什麼這樣講的原因是我媽朋友和我國中同學媽媽台北嫁來南部的都有讀過大學），我家的部分我爸爸那,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-17 01:04:06.069000+00:00,6,0,"['長輩', '學歷', '分享']",閒聊,,[],來分享長輩們最高學歷看到另一篇中文系媽媽下面討論串討論很火熱所以再開一篇來討論我個人認為北部家庭優渥上大學機率高一點為什麼這樣講原因是我媽朋友和我國中同學媽媽台北嫁來南部都有讀過大學我家部分我爸爸那,"['來', '分享', '長', '輩們', '最高', '學歷', '看到', '另', '一篇', '中文系', '媽媽', '下面', '討論', '串', '討論', '很', '火熱', '所以', '再開', '一篇', '來', '討論', '我', '個人', '認為', '北部', '家庭', '優渥', '上', '大學', '機率', '高', '一點', '為什麼', '這樣講', '原因', '是', '我', '媽朋友', '和', '我國', '中', '同學', '媽媽', '台北', '嫁來', '南部', '都', '有', '讀過', '大學', '我家', '部分', '我', '爸爸', '那']"
168,239722731,台大人請進,好奇有沒有人修過陳明通的課，或是給他指導過的，想聽你們分享一下經歷，他是怎麼樣的一個人阿,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-17 01:02:25.929000+00:00,1,0,['時事'],閒聊,,[],台大人請進好奇有沒有人修過陳明通課或是給他指導過想聽你們分享一下經歷他是怎麼樣一個人阿,"['台大', '人', '請', '進', '好奇', '有', '沒有', '人修', '過陳明', '通課', '或是', '給他', '指導過', '想', '聽', '你們', '分享', '一下', '經歷', '他', '是', '怎麼樣', '一個人', '阿']"
169,239722698,有人知道她是誰嗎？,想請問有人知道她是誰嗎？,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-17 00:54:50.531000+00:00,5,1,"['她是誰', '找人']",閒聊,,[{'url': 'https://imgur.com/jKhtTWh.jpg'}],有人知道她是誰嗎想請問有人知道她是誰嗎,"['有人', '知道', '她', '是', '誰', '嗎', '想', '請', '問有', '人', '知道', '她', '是', '誰', '嗎']"
170,239722683,上班下班時的絲襪妹,每天早上上班騎機車如果有遇到騎機車的絲襪妹，不管是黑絲或膚絲，看了都覺得又有上班的動力，下班的時候看到又是另外一種悠閒的風味，感覺像是辛苦一天之後的犒賞甜點一樣，非常治癒，我應該不孤單吧，謝謝你絲襪人,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-17 00:52:21.641000+00:00,7,2,"['閒聊', '絲襪', '上班', '工作', '生活']",閒聊,,[],上班下班時絲襪妹每天早上上班騎機車如果有遇到騎機車絲襪妹不管是黑絲或膚絲看了都覺得又有上班動力下班時候看到又是另外一種悠閒風味感覺像是辛苦一天之後犒賞甜點一樣非常治癒我應該不孤單吧謝謝你絲襪人,"['上班', '下班', '時絲', '襪妹', '每天', '早上', '上班', '騎機車', '如果', '有遇', '到', '騎', '機車', '絲', '襪妹', '不管', '是', '黑絲', '或膚', '絲', '看', '了', '都', '覺得', '又', '有', '上班', '動力', '下班', '時候', '看', '到', '又', '是', '另外', '一種', '悠閒', '風味', '感覺', '像是', '辛苦', '一天', '之後', '犒賞', '甜點', '一樣', '非常治', '癒', '我', '應該', '不', '孤單', '吧', '謝謝', '你', '絲', '襪人']"
171,239722633,怎麼樣才能脫離法律上的,父母親關係，父親做黑的，母親在家都不做事不出去賺錢,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-17 00:36:24.306000+00:00,1,0,[],閒聊,,[],怎麼樣才能脫離法律上父母親關係父親做黑母親在家都不做事不出去賺錢,"['怎麼樣', '才能', '脫離', '法律', '上', '父母', '親', '關係', '父親', '做', '黑', '母親', '在家', '都', '不', '做事', '不', '出去', '賺', '錢']"
172,239722593,社群演算法應該公開嗎？,中國要求私人企業提供社群演算法，我覺得很有道理耶，臉書，IG，YouTube，這些“滋養”同時“屏蔽”不是我是說“保護”我們不被錯誤訊息“誤導”或淹沒的公司，有義務公開他們是如何餵養我們“特定專屬”資,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-17 00:24:04.125000+00:00,2,0,"['社群', '時事', '有趣', '閒聊']",閒聊,,[],社群演算法應該公開嗎中國要求私人企業提供社群演算法我覺得很有道理耶臉書IGYouTube這些滋養同時屏蔽不是我是說保護我們不被錯誤訊息誤導或淹沒公司有義務公開他們是如何餵養我們特定專屬資,"['社群', '演算法', '應該', '公開', '嗎', '中國', '要求', '私人', '企業', '提供', '社群', '演算法', '我', '覺得', '很', '有', '道', '理耶臉', '書', 'IGYouTube', '這些', '滋養', '同時', '屏蔽', '不是', '我', '是', '說', '保護', '我們', '不', '被', '錯', '誤訊息', '誤導', '或', '淹', '沒', '公司', '有義務', '公開', '他們', '是', '如何', '餵養', '我們', '特定', '專屬', '資']"
173,239722532,IG關版之後登不進去…,我的天🥹，昨天下午心情不好想關版，關版的時候也一直遇到問題，好像是不能關ㄉ樣子…，用小帳查大帳也都還看得到（代表沒關版），突然發現隔天有重要的事情要聯繫別人，於是想登回來，就發現登不進去了，一直到現在,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-16 23:59:49.809000+00:00,0,0,['ig'],閒聊,,[{'url': 'https://imgur.com/XmhZHUb.jpg'}],IG關版之後登不進去我天🥹昨天下午心情不好想關版關版時候也一直遇到問題好像是不能關ㄉ樣子用小帳查大帳也都還看得到代表沒關版突然發現隔天有重要事情要聯繫別人於是想登回來就發現登不進去了一直到現在,"['IG', '關版', '之後', '登不進', '去', '我', '天', '\U0001f979', '昨天', '下午', '心情', '不好', '想', '關版', '關版', '時候', '也', '一直', '遇到', '問題', '好', '像是', '不能', '關', 'ㄉ', '樣子', '用', '小', '帳查', '大帳', '也', '都', '還看', '得到', '代表', '沒關', '版', '突然', '發現', '隔天', '有', '重要', '事情', '要', '聯', '繫', '別人', '於是', '想', '登', '回來', '就', '發現', '登不進', '去', '了', '一直', '到', '現在']"
174,239722508,你們有沒有在Facebook上收到過「您好，很抱歉侵犯您的隱私」這種罐頭訊息啊？,我看這是假帳號，他給我發這種訊息有甚麼意圖啊？,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-16 23:51:03.027000+00:00,3,0,"['facebook', '交友', '抱歉', '詐騙', '閒聊']",閒聊,,"[{'url': 'https://imgur.com/K7Z6HHM.jpg'}, {'url': 'https://imgur.com/YbUbauq.jpg'}]",你們有沒有在Facebook上收到過您好很抱歉侵犯您隱私這種罐頭訊息啊我看這是假帳號他給我發這種訊息有甚麼意圖啊,"['你們', '有', '沒有', '在', 'Facebook', '上收', '到過', '您好', '很', '抱歉', '侵犯', '您', '隱私', '這種', '罐頭訊息', '啊', '我', '看', '這是', '假', '帳號', '他給', '我發', '這種', '訊息', '有', '甚麼', '意圖', '啊']"
175,239722411,大家真的相信造口業嗎？,如題，有時候在網路上看到某些人不算壞，但就言行舉止真的很討人厭，每每想狠狠在下面留言噹他/她，又會覺得沒事不用去傷害一個人，造的口業有天會反噬到自己身上，有人也相信造口業嗎？,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-16 22:55:08.192000+00:00,4,0,"['有趣', '閒聊']",閒聊,,[],大家真相信造口業嗎如題有時候在網路上看到某些人不算壞但就言行舉止真很討人厭每每想狠狠在下面留言噹他她又會覺得沒事不用去傷害一個人造口業有天會反噬到自己身上有人也相信造口業嗎,"['大家', '真相信', '造口業', '嗎', '如題', '有', '時候', '在網', '路上', '看到', '某些', '人', '不算', '壞', '但', '就', '言行', '舉止', '真', '很', '討人厭', '每', '每', '想', '狠', '狠', '在', '下面', '留言', '噹', '他', '她', '又', '會', '覺得', '沒事', '不用', '去', '傷害', '一個', '人造', '口業', '有', '天會', '反噬', '到', '自', '己身', '上有', '人', '也', '相信', '造口業', '嗎']"
176,239722361,#詢問 蝦皮萊爾富關轉 需重新選擇門市,事情是這樣的，我在蝦皮購買東西 選擇的超商收萊爾富，我原本選擇的萊爾富關轉 以至於我要重新選擇門市，可是我在系統的頁面，無法重新門市，請問大家 有沒有遇到類似的情況，可以教我接下來該怎麼辦嗎？,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-16 22:22:44.752000+00:00,2,0,"['蝦皮', '萊爾富']",閒聊,,[{'url': 'https://imgur.com/2dkbFLC.jpg'}],詢問蝦皮萊爾富關轉需重新選擇門市事情是這樣我在蝦皮購買東西選擇超商收萊爾富我原本選擇萊爾富關轉以至於我要重新選擇門市可是我在系統頁面無法重新門市請問大家有沒有遇到類似情況可以教我接下來該怎麼辦嗎,"['詢問', '蝦', '皮萊爾富', '關轉', '需重', '新', '選擇', '門市', '事情', '是', '這樣', '我', '在', '蝦', '皮購', '買', '東西', '選擇', '超商', '收萊爾富', '我', '原本', '選擇', '萊爾富', '關轉', '以至於', '我要', '重新', '選擇', '門市', '可是', '我', '在', '系', '統頁', '面無法', '重新門市', '請問', '大家', '有', '沒有', '遇到', '類似', '情況', '可以', '教', '我', '接', '下來', '該', '怎麼辦', '嗎']"
177,239722323,考古日記 Day23 我挖到沒人看過的文物碎片😎｜阿爾卑斯山上的羅馬鎮,挖到了一個超大的雙耳瓶碎片！，壓在一塊大石頭下，這塊我一開始就發現了，所以我可以慢慢把它挖出來的過程拍下。有防護面罩的感覺，重點其實不是雙耳瓶，我都叫得出名字了怎麼可能是老師看不出來的東西！，我挖出來,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-16 21:42:47.129000+00:00,1,3,"['日記', '工作', '有趣', '海外工作', '海外志工']",閒聊,,"[{'url': 'https://imgur.com/pBQ7rzq.jpg'}, {'url': 'https://imgur.com/EsDZS85.jpg'}, {'url': 'https://imgur.com/kYyMFD7.jpg'}, {'url': 'https://imgur.com/ikszl7y.jpg'}, {'url': 'https://imgur.com/hGy4PsW.jpg'}, {'url': 'https://imgur.com/QjKozSz.jpg'}, {'url': 'https://imgur.com/NfYpd7M.jpg'}, {'url': 'https://imgur.com/MRHOyhr.jpg'}]",考古日記Day23我挖到沒人看過文物碎片😎阿爾卑斯山上羅馬鎮挖到了一個超大雙耳瓶碎片壓在一塊大石頭下這塊我一開始就發現了所以我可以慢慢把它挖出來過程拍下有防護面罩感覺重點其實不是雙耳瓶我都叫得出名字了怎麼可能是老師看不出來東西我挖出來,"['考古日記', 'Day23', '我', '挖', '到', '沒人', '看過', '文物', '碎片', '😎', '阿爾', '卑斯山', '上羅馬鎮', '挖', '到', '了', '一個', '超大', '雙耳瓶', '碎片', '壓', '在', '一塊', '大石頭', '下', '這塊', '我', '一開', '始', '就', '發現', '了', '所以', '我', '可以', '慢慢', '把', '它', '挖', '出來', '過程', '拍', '下有', '防護面', '罩', '感覺', '重點', '其實', '不是', '雙耳瓶', '我', '都', '叫', '得出', '名字', '了', '怎麼', '可能', '是', '老師', '看', '不', '出來', '東西', '我', '挖', '出來']"
178,239722316,恐怖聲音？,不知道大家會不會有這個狀況，就是在很安靜的時候閉上眼睛，然後會突然開始想像某個東西的聲音，結果發現那個想像的聲音好像越來越大聲，最後就好像直接在你耳朵旁邊發出來的一樣。剛剛我就是這樣被自己嚇醒🥲剛剛要,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-16 21:37:57.302000+00:00,5,2,"['恐怖', '聲音', '有趣', '閒聊']",閒聊,,[],恐怖聲音不知道大家會不會有這個狀況就是在很安靜時候閉上眼睛然後會突然開始想像某個東西聲音結果發現那個想像聲音好像越來越大聲最後就好像直接在你耳朵旁邊發出來一樣剛剛我就是這樣被自己嚇醒🥲剛剛要,"['恐怖', '聲音', '不知道', '大家', '會不會', '有', '這個', '狀況', '就是', '在', '很', '安靜', '時', '候閉', '上眼', '睛', '然後', '會', '突然', '開始', '想像', '某個', '東西', '聲音', '結果', '發現', '那個', '想像', '聲音', '好像', '越來', '越', '大聲', '最後就', '好像', '直接', '在', '你', '耳朵', '旁邊', '發', '出來', '一樣', '剛剛', '我', '就是', '這樣', '被', '自己', '嚇醒', '\U0001f972', '剛', '剛要']"
179,239722312,剪輯軟體,因為不太確定到底要發在那個板，所以如果發錯的話很抱歉！，想請問一下有沒有可以讓聲音漸強漸弱的免費剪輯軟體，因為已經找了很多軟體有些沒有 有些有的話也要付費,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-08-16 21:34:43.378000+00:00,1,0,"['剪輯', '軟體']",閒聊,,[],剪輯軟體因為不太確定到底要發在那個板所以如果發錯話很抱歉想請問一下有沒有可以讓聲音漸強漸弱免費剪輯軟體因為已經找了很多軟體有些沒有有些有話也要付費,"['剪輯', '軟體', '因為', '不', '太', '確定', '到底', '要發', '在', '那個', '板', '所以', '如果', '發錯', '話', '很', '抱歉', '想', '請', '問一', '下有', '沒有', '可以', '讓', '聲音漸', '強漸', '弱', '免費', '剪輯', '軟體', '因為', '已經', '找', '了', '很多', '軟體', '有些', '沒有', '有些', '有', '話', '也', '要', '付費']"
